,id,text,entity_detected,score
2568,255,two,CARDINAL,0.9999964237213135
2569,255,The Little Tramp,PERSON,0.9967489639918009
2570,255,Jackie,PERSON,0.9999954700469971
2571,255,Jackie Coogan,PERSON,0.9999951124191284
2572,255,Coogan,PERSON,0.9999973773956299
2573,255,about five,CARDINAL,0.9999486207962036
2574,255,Chaplin,PERSON,0.9999958276748657
2575,255,Coogan,PERSON,0.9999974966049194
2576,255,Chaplin,PERSON,0.9999971389770508
2577,255,Coogan,PERSON,0.9999972581863403
2578,255,"""My Boy""",WORK_OF_ART,0.9999866187572479
2579,255,"""Oliver Twist.",WORK_OF_ART,0.9982492129007975
2580,255,Chaplin,PERSON,0.9999951124191284
2581,255,Jackie,PERSON,0.9999963045120239
2582,255,Chaplin,PERSON,0.9999958276748657
2583,255,Jesus,PERSON,0.772607684135437
2584,255,Chaplin,PERSON,0.9999967813491821
2585,256,3,CARDINAL,0.9999946355819702
2586,256,5,CARDINAL,0.9999938011169434
2587,256,3.5,CARDINAL,0.9999942779541016
2588,256,5,CARDINAL,0.9999932050704956
2589,256,4.5,CARDINAL,0.9999935626983643
2590,256,5,CARDINAL,0.9999872446060181
2591,256,3.5,CARDINAL,0.999994158744812
2592,256,5,CARDINAL,0.9999929666519165
2593,256,3,CARDINAL,0.9999940395355225
2594,256,5,CARDINAL,0.9999896287918091
2595,257,Dangal,WORK_OF_ART,0.9999710321426392
2596,257,second,ORDINAL,0.9998774528503418
2597,259,one,CARDINAL,0.9999940395355225
2598,259,Border,WORK_OF_ART,0.9999673366546631
2599,259,Jingoism,NORP,0.9815350770950317
2600,259,Vicky Kaushal,PERSON,0.9999963641166687
2601,259,9.5,CARDINAL,0.9999642372131348
2602,259,10,CARDINAL,0.9999386072158813
2603,259,10,CARDINAL,0.999980092048645
2604,259,10,CARDINAL,0.9999217987060547
2605,260,90%,PERCENT,0.9999963641166687
2606,260,10%,PERCENT,0.9999960064888
2607,261,India,GPE,0.998964786529541
2608,261,Rocky,PERSON,0.9998866319656372
2609,261,Rocky,PERSON,0.9999395608901978
2610,261,KGF Chapter 2,WORK_OF_ART,0.9998556971549988
2611,261,KGF,ORG,0.9999943971633911
2612,262,Viggo,PERSON,0.9999959468841553
2613,262,Ali,PERSON,0.9999953508377075
2614,263,Green Book,WORK_OF_ART,0.9999827146530151
2615,263,Don Shirley's,PERSON,0.9999101758003235
2616,263,the 60's,DATE,0.9999720652898153
2617,263,Tony,PERSON,0.9999961853027344
2618,263,Mafia,ORG,0.9018898010253906
2619,263,New York,GPE,0.9999521374702454
2620,263,Tony,PERSON,0.9999963045120239
2621,263,Don,PERSON,0.9999936819076538
2622,263,Viggo,PERSON,0.9999960660934448
2623,263,Ali,PERSON,0.9999955892562866
2624,263,two,CARDINAL,0.9999830722808838
2625,263,10,CARDINAL,0.9999967813491821
2626,264,Martin McDon,PERSON,0.999996542930603
2627,264,one,CARDINAL,0.9992886781692505
2628,264,year.In,DATE,0.9988841414451599
2629,264,the 10th minute,TIME,0.9999361435572306
2630,264,nearly two hours,TIME,0.9999613364537557
2631,264,tomorrow,DATE,0.999461829662323
2632,264,Mildred,PERSON,0.9999951124191284
2633,264,today,DATE,0.999993085861206
2634,264,Willoughby,PERSON,0.9999971389770508
2635,264,Dixon,PERSON,0.9999963045120239
2636,264,three,CARDINAL,0.9999943971633911
2637,264,Ebbinge,GPE,0.9998840093612671
2638,264,Mildred,PERSON,0.99988853931427
2639,264,Martin McDonagh,PERSON,0.999998152256012
2640,264,Francis McDormand,PERSON,0.9999610781669617
2641,264,the Academy Award,WORK_OF_ART,0.9999862909317017
2642,264,Sam Rockwell,PERSON,0.9999963641166687
2643,264,the Three Billboard,WORK_OF_ART,0.9999815225601196
2644,264,Bruges and the Seven Psychopaths,WORK_OF_ART,0.9999871969223022
2645,264,Martin McDonagh.Bravo,PERSON,0.9999966025352478
2646,264,McDonagh,PERSON,0.9999948740005493
2647,1490,Hollywood,GPE,0.9772273898124695
2648,1490,Sandra Bullock,PERSON,0.9999979138374329
2649,1490,George Clooney,PERSON,0.9999966025352478
2650,1490,one,CARDINAL,0.999981164932251
2651,1493,Zero,CARDINAL,0.9999861717224121
2652,1493,two,CARDINAL,0.9999934434890747
2653,1493,seventh-grader,ORDINAL,0.741556704044342
2654,1493,Uhura,PERSON,0.9999881982803345
2655,1493,Spock,PERSON,0.9999964237213135
2656,1493,Wrath of Khan,WORK_OF_ART,0.9999894301096598
2657,1493,probably 80%,PERCENT,0.9976714849472046
2658,1493,Xbox,ORG,0.7403156161308289
2659,1493,first,ORDINAL,0.9999109506607056
2660,1493,18th,ORDINAL,0.9999831914901733
2661,1493,Star Trek,WORK_OF_ART,0.999985933303833
2662,1493,one,CARDINAL,0.5393433570861816
2663,1493,Abrams,PERSON,0.9952781200408936
2664,1493,Transformers,WORK_OF_ART,0.9999791383743286
2665,1494,Africa,LOC,0.9999644756317139
2666,1494,Abraham Attah,PERSON,0.9999979734420776
2667,1494,first,ORDINAL,0.99996018409729
2668,1494,Idris Elba,PERSON,0.9999962449073792
2669,1494,Fukunaga,PERSON,0.999968409538269
2670,1494,Agu,PERSON,0.9999946355819702
2671,1495,first,ORDINAL,0.9999876022338867
2672,1495,Netflix,ORG,0.9999959468841553
2673,1495,IMDb,ORG,0.9998145699501038
2674,1495,Africa,LOC,0.9999642372131348
2675,1495,Americans,NORP,0.9999908208847046
2676,1495,Africa,LOC,0.9999630451202393
2677,1495,12 years old,DATE,0.9999618530273438
2678,1495,Abraham Attah,PERSON,0.9999979734420776
2679,1495,first,ORDINAL,0.9999768733978271
2680,1495,America,GPE,0.9999892711639404
2681,1495,Africa,LOC,0.9999600648880005
2682,1495,The City of God,WORK_OF_ART,0.9999859929084778
2683,1495,Blood Diamond,WORK_OF_ART,0.9999648332595825
2684,1497,first,ORDINAL,0.9999510049819946
2685,1497,David Fincher,PERSON,0.999998152256012
2686,1497,Aaron Sorkin,PERSON,0.9999986290931702
2687,1497,Facebook,ORG,0.9999949932098389
2688,1497,Fincher,PERSON,0.9999977350234985
2689,1497,Sorkin,PERSON,0.9999977350234985
2690,1497,Facebook,ORG,0.9999207258224487
2691,1497,Sorkin,PERSON,0.999997615814209
2692,1497,Fincher,PERSON,0.9999978542327881
2693,1497,Fincher,PERSON,0.9999971389770508
2694,1497,Fincher,PERSON,0.9999969005584717
2695,1497,Fight Club,WORK_OF_ART,0.8863695859909058
2696,1497,Jeff Cronenweth,PERSON,0.9999948143959045
2697,1497,Fincher,PERSON,0.9999967813491821
2698,1497,Fincher,PERSON,0.9999963045120239
2699,1497,RED One,PRODUCT,0.9999024271965027
2700,1497,Zuckerberg,PERSON,0.5077740550041199
2701,1497,Zuckerberg,PERSON,0.999992847442627
2702,1497,Facebook,ORG,0.9999263286590576
2703,1497,Sorkin,PERSON,0.9999960660934448
2704,1497,Sorkin,PERSON,0.9999958276748657
2705,1497,Fincher,PERSON,0.9999940395355225
2706,1497,Sorkin,PERSON,0.999993085861206
2707,1497,Oscar,WORK_OF_ART,0.9991618394851685
2708,1497,Fincher,PERSON,0.9999945163726807
2709,1497,First,ORDINAL,0.9996032118797302
2710,1497,Jesse Eisenberg,PERSON,0.9999955892562866
2711,1497,The Squid and the Whale,WORK_OF_ART,0.9999888658523559
2712,1497,2005,DATE,0.9999923706054688
2713,1497,Eisenberg,PERSON,0.9999958276748657
2714,1497,Zuckerberg,PERSON,0.9999959468841553
2715,1497,Saverin,PERSON,0.9999960660934448
2716,1497,Andrew Garfield,PERSON,0.9999972581863403
2717,1497,the next few years,DATE,0.9999937415122986
2718,1497,Saverin,PERSON,0.9999978542327881
2719,1497,Zuckerberg,PERSON,0.9999942779541016
2720,1497,Facebook,ORG,0.9999963045120239
2721,1498,Marvel Studios',ORG,0.9889161586761475
2722,1498,X- MEN,WORK_OF_ART,0.9996670087178549
2723,1498,X Men 3,WORK_OF_ART,0.9999494949976603
2724,1498,BEAST,WORK_OF_ART,0.998372495174408
2725,1498,James McCavoy,PERSON,0.9999983906745911
2726,1498,Professor X,PERSON,0.8075311779975891
2727,1498,Michael Fassbender,PERSON,0.9999985694885254
2728,1498,Erik Lensherr,PERSON,0.9999980330467224
2729,1498,MAGNETO,WORK_OF_ART,0.9999837875366211
2730,1498,Magneto,PERSON,0.9999873638153076
2731,1498,January Jones,PERSON,0.9999982714653015
2732,1498,EMMA FROST,PERSON,0.9999975562095642
2733,1498,Kevin Bacon,PERSON,0.9999975562095642
2734,1498,SEBASTIAN SHAW,PERSON,0.9999974370002747
2735,1498,MAGNETO,PERSON,0.9999926090240479
2736,1498,'X MEN',WORK_OF_ART,0.999978631734848
2737,1498,Matthew Vaughn.CONS,PERSON,0.9999968409538269
2738,1498,MAGNETO,PERSON,0.9999963045120239
2739,1498,Magneto,PERSON,0.9999821186065674
2740,1498,Potato,PERSON,0.999971866607666
2741,1498,BEAST,WORK_OF_ART,0.9999786615371704
2742,1498,Blockbuster,ORG,0.9993544220924377
2743,1498,Summer,DATE,0.9986180067062378
2744,1498,'THE KING'S SPEECH',WORK_OF_ART,0.9990655183792114
2745,1498,the X MEN,ORG,0.9254183371861776
2746,1498,9,CARDINAL,0.8882810473442078
2747,1498,10,CARDINAL,0.7678946852684021
2748,1499,the first half,TIME,0.7797285417715708
2749,1499,Magneto,PERSON,0.999993085861206
2750,1499,Mystique,PERSON,0.9999825954437256
2751,1499,Xavier,PERSON,0.9999961853027344
2752,1499,Magneto,PERSON,0.9999955892562866
2753,1499,second,ORDINAL,0.9999548196792603
2754,1499,half,CARDINAL,0.9997418522834778
2755,1499,Xavier,PERSON,0.9999966621398926
2756,1499,Erik.First Class,PERSON,0.9999790191650391
2757,1499,Singer,PERSON,0.9999961853027344
2758,1499,Vaughn,PERSON,0.9999964237213135
2759,1499,Vaughn,PERSON,0.9999969005584717
2760,1499,Singer,PERSON,0.9999942779541016
2761,1499,first,ORDINAL,0.9998705387115479
2762,1499,two,CARDINAL,0.9999939203262329
2763,1499,Scott,PERSON,0.9999942779541016
2764,1499,Jean,PERSON,0.9999903440475464
2765,1500,The Hangover,WORK_OF_ART,0.9993946552276611
2766,1500,Zach Galifianakis.Overall,PERSON,0.9999963641166687
2767,1501,10,CARDINAL,0.9999966621398926
2768,1502,one,CARDINAL,0.9999939203262329
2769,1502,two,CARDINAL,0.9999936819076538
2770,1502,one,CARDINAL,0.999985933303833
2771,1502,Bond,PERSON,0.9999946355819702
2772,1502,London,GPE,0.9999850988388062
2773,1502,M,PERSON,0.9999145269393921
2774,1502,TWO,CARDINAL,0.9999970197677612
2775,1502,Firstly,ORDINAL,0.9999866485595703
2776,1502,MP,ORG,0.5204887390136719
2777,1502,secondly,ORDINAL,0.9999853372573853
2778,1502,Bond,PERSON,0.999995231628418
2779,1502,half,CARDINAL,0.9999728202819824
2780,1502,London,GPE,0.9999963045120239
2781,1502,one,CARDINAL,0.9999459981918335
2782,1502,Eve,PERSON,0.9999961853027344
2783,1502,Bond,PERSON,0.9999957084655762
2784,1502,Bond,PERSON,0.9999970197677612
2785,1502,Eve,PERSON,0.9999959468841553
2786,1502,Bond,PERSON,0.9999945163726807
2787,1502,Eve,PERSON,0.9999772310256958
2788,1502,Bond,PERSON,0.9999955892562866
2789,1502,the first 8 minutes,TIME,0.9999836683273315
2790,1502,Aston Martin,ORG,0.8696543276309967
2791,1502,DB5,PRODUCT,0.9998623132705688
2792,1502,Bond,PERSON,0.9999933242797852
2793,1502,SAS,ORG,0.999991774559021
2794,1502,Bond,PERSON,0.9999967813491821
2795,1502,Macau,GPE,0.9999951124191284
2796,1502,3,CARDINAL,0.9999936819076538
2797,1502,3,CARDINAL,0.9999954700469971
2798,1502,Javier Bardem's,PERSON,0.9999894698460897
2799,1502,8 year old,DATE,0.9999896287918091
2800,1502,Judi Dench,PERSON,0.999991774559021
2801,1502,0,CARDINAL,0.999967098236084
2802,1502,1,CARDINAL,0.9698605537414551
2803,1502,/,PERCENT,0.3858354389667511
2804,1502,10,CARDINAL,0.48258575797080994
2805,1502,Two,CARDINAL,0.9999929666519165
2806,1502,Bond,PERSON,0.9999939203262329
2807,1502,Daniel Craig,PERSON,0.9999974966049194
2808,1502,Bond,PERSON,0.9999964237213135
2809,1502,Sam Mendes,PERSON,0.9999915361404419
2810,1502,Bond,PERSON,0.999996542930603
2811,1503,Daniel Craig,PERSON,0.9999980926513672
2812,1503,James Bond,PERSON,0.9999982714653015
2813,1503,Craig,PERSON,0.9999958276748657
2814,1503,Dench,PERSON,0.9999949932098389
2815,1503,Bardem,PERSON,0.9999903440475464
2816,1503,Bond,PERSON,0.9999878406524658
2817,1503,M,PERSON,0.9962987303733826
2818,1503,Sam Mendes,PERSON,0.9999977350234985
2819,1503,James Bond,PERSON,0.9999938011169434
2820,1503,Danie Craig,PERSON,0.9999979138374329
2821,1503,Sean Connolly,PERSON,0.9999985694885254
2822,1504,one,CARDINAL,0.9893795847892761
2823,1504,two,CARDINAL,0.9999958276748657
2824,1504,this year,DATE,0.9999948740005493
2825,1504,5,CARDINAL,0.9999958276748657
2826,1504,Bradley Cooper,PERSON,0.999996542930603
2827,1504,Jennifer Lawrence,PERSON,0.9999978542327881
2828,1505,Katherine Heiglesque,PERSON,0.9999951124191284
2829,1505,Jaws,WORK_OF_ART,0.9998186230659485
2830,1505,Bradley Cooper,PERSON,0.9999979138374329
2831,1505,De Niro,PERSON,0.9999973773956299
2832,1505,Jennifer Lawrence,PERSON,0.9999980330467224
2833,1505,first,ORDINAL,0.9975183010101318
2834,1506,2,CARDINAL,0.9999934434890747
2835,1506,2 minutes,TIME,0.9999502897262573
2836,1506,CIA,ORG,0.9999948740005493
2837,1506,Americans,NORP,0.9999979734420776
2838,1506,Iran,GPE,0.9999855756759644
2839,1506,First,ORDINAL,0.9999659061431885
2840,1506,U.S,GPE,0.9993621706962585
2841,1506,Shah,PERSON,0.927802324295044
2842,1506,60,CARDINAL,0.9999923706054688
2843,1506,US,GPE,0.9999752044677734
2844,1506,Secondly,ORDINAL,0.9999821186065674
2845,1506,Canadians,NORP,0.9999939203262329
2846,1506,Canadian,NORP,0.9993756413459778
2847,1506,Canadians,NORP,0.9999945163726807
2848,1506,Canadian,NORP,0.9999946355819702
2849,1506,Iran,GPE,0.9999960660934448
2850,1506,Canadian,NORP,0.9999958276748657
2851,1506,Thirdly,ORDINAL,0.9999836683273315
2852,1506,US,GPE,0.999993085861206
2853,1506,Tehran,GPE,0.9999969005584717
2854,1506,decades,DATE,0.9991655349731445
2855,1506,US,GPE,0.999969482421875
2856,1506,Iran,GPE,0.9999969005584717
2857,1506,Hollywood,GPE,0.9999951124191284
2858,1506,Hollywood,GPE,0.9999935626983643
2859,1506,Hollywood,GPE,0.9999945163726807
2860,1506,4,CARDINAL,0.9999904632568359
2861,1506,10,CARDINAL,0.9999533891677856
2862,1507,Iran,GPE,0.999996542930603
2863,1507,America,GPE,0.9999068975448608
2864,1507,6,CARDINAL,0.9999821186065674
2865,1507,Americans,NORP,0.9999884366989136
2866,1507,America,GPE,0.999994158744812
2867,1507,IMDb,ORG,0.9999923706054688
2868,1510,first,ORDINAL,0.9999802112579346
2869,1510,Harry,PERSON,0.999996542930603
2870,1510,Hedwig,PERSON,0.9999948740005493
2871,1510,Harry,PERSON,0.9999945163726807
2872,1510,Mad-Eyes,PERSON,0.9999910593032837
2873,1510,Ginny,PERSON,0.999991774559021
2874,1510,Dumbledore,PERSON,0.99998939037323
2875,1510,Harry,PERSON,0.9999905824661255
2876,1510,Kinsgley,PERSON,0.9999960660934448
2877,1510,Ron,PERSON,0.9999940395355225
2878,1510,Bill,PERSON,0.9999927282333374
2879,1510,Bill,PERSON,0.9999880790710449
2880,1510,one,CARDINAL,0.9998161196708679
2881,1510,Weasley,PERSON,0.9999970197677612
2882,1510,Voldemort,PERSON,0.9990298748016357
2883,1510,harry,PERSON,0.9999924898147583
2884,1510,Ginny,PERSON,0.9999877214431763
2885,1510,first,ORDINAL,0.7922143340110779
2886,1510,five seconds,DATE,0.4645345211029053
2887,1510,George,PERSON,0.9999845027923584
2888,1510,Harry,PERSON,0.9999971389770508
2889,1510,Hermione,PERSON,0.9999974966049194
2890,1510,Ron,PERSON,0.9999973773956299
2891,1510,Hermione,PERSON,0.9999970197677612
2892,1510,UK,GPE,0.9999876022338867
2893,1510,Ron,PERSON,0.9999969005584717
2894,1510,harry,PERSON,0.9999924898147583
2895,1510,Hermione,PERSON,0.9999935626983643
2896,1510,Dumbledore,PERSON,0.9999121427536011
2897,1510,Harry,PERSON,0.9999958276748657
2898,1510,Hermione,PERSON,0.9999920129776001
2899,1510,Harry,PERSON,0.999994158744812
2900,1510,Hermione,PERSON,0.9999945163726807
2901,1510,Harry,PERSON,0.999993085861206
2902,1510,Harry,PERSON,0.999992847442627
2903,1510,Ron,PERSON,0.999990701675415
2904,1510,Godric,PERSON,0.9999911785125732
2905,1510,two,CARDINAL,0.9999945163726807
2906,1510,Harry,PERSON,0.9999957084655762
2907,1510,Ron,PERSON,0.9999946355819702
2908,1510,Harry,PERSON,0.999996542930603
2909,1510,Hermione,PERSON,0.9999961853027344
2910,1510,Ron,PERSON,0.9999954700469971
2911,1510,million,CARDINAL,0.9999845027923584
2912,1510,Harry,PERSON,0.999996542930603
2913,1510,Ron,PERSON,0.9999953508377075
2914,1510,Hermione,PERSON,0.999995231628418
2915,1510,Ron,PERSON,0.9999942779541016
2916,1510,three,CARDINAL,0.9999939203262329
2917,1510,Dumbledore,PERSON,0.9999240636825562
2918,1510,Doodle,WORK_OF_ART,0.971930205821991
2919,1510,Tim-Burton-like,PERSON,0.9999804496765137
2920,1510,Hermione COUGH COUGH,PERSON,0.9999750852584839
2921,1510,Hermione,PERSON,0.9999933242797852
2922,1510,Harry Potter,PERSON,0.9013745486736298
2923,1510,"The Icky ""Men""",WORK_OF_ART,0.9693482279777527
2924,1510,Voldemort,PERSON,0.99969482421875
2925,1510,Voldemort,PERSON,0.9999220371246338
2926,1510,Bellatrix,PERSON,0.9999377727508545
2927,1510,Hermione,PERSON,0.9999834299087524
2928,1510,Voldemort,PERSON,0.9999725818634033
2929,1510,Dobby,PERSON,0.9999954700469971
2930,1510,Dobby,PERSON,0.9999971389770508
2931,1510,Dobby,PERSON,0.9999967813491821
2932,1510,Harry Potter,PERSON,0.9999049305915833
2933,1510,Dobby,PERSON,0.9999945163726807
2934,1510,Dobby,PERSON,0.9999951124191284
2935,1510,Luna,PERSON,0.9999717473983765
2936,1510,Goblin,PERSON,0.9929758310317993
2937,1510,Bellatrix,PERSON,0.9997232556343079
2938,1510,Dobby,PERSON,0.9999840259552002
2939,1510,last,ORDINAL,0.5253695845603943
2940,1510,Harry,PERSON,0.999995231628418
2941,1510,Voldemort,PERSON,0.9999217987060547
2942,1510,Dumbledore,PERSON,0.9999754428863525
2943,1510,Dumbledore,PERSON,0.9998643398284912
2944,1510,Dumbledore,PERSON,0.9999922513961792
2945,1510,2,CARDINAL,0.9999957084655762
2946,1511,"""Deathly Hallows Part 1""",WORK_OF_ART,0.9765373369057974
2947,1511,Endless Camping Trips,WORK_OF_ART,0.999991218249003
2948,1511,second,ORDINAL,0.9999880790710449
2949,1511,Emma,PERSON,0.9999966621398926
2950,1511,the past few years,DATE,0.9999875128269196
2951,1511,Grint,PERSON,0.9999970197677612
2952,1511,Daniel,PERSON,0.9999970197677612
2953,1511,three,CARDINAL,0.999996542930603
2954,1511,Nick Morran's,PERSON,0.9999962250391642
2955,1511,Scabior,PERSON,0.9999837875366211
2956,1511,Jack Sparrow,PERSON,0.9999876618385315
2957,1511,Peter Mullan's,PERSON,0.9999961058298746
2958,1511,Yaxley,WORK_OF_ART,0.9995841383934021
2959,1511,Bill Nighy's,PERSON,0.9999956289927164
2960,1511,Minister for Magic,ORG,0.7308231592178345
2961,1511,Rufus Scrimgeour,PERSON,0.9999924302101135
2962,1511,Nighy,PERSON,0.9999964237213135
2963,1511,Fiona Shaw,PERSON,0.9999974370002747
2964,1511,one,CARDINAL,0.9999922513961792
2965,1511,Jasoon Isaacs,PERSON,0.9999985694885254
2966,1511,Lucius Malfoy,PERSON,0.9999940991401672
2967,1511,Rickman,PERSON,0.9999938011169434
2968,1511,Bonham Carter,PERSON,0.9999982714653015
2969,1511,Ralph Fiennes,PERSON,0.9999971389770508
2970,1511,Voldemort,PERSON,0.9999850988388062
2971,1511,first,ORDINAL,0.99996018409729
2972,1511,Voldemort,PERSON,0.9999765157699585
2973,1511,"the ""Tale of the Three Brothers""",WORK_OF_ART,0.9999858886003494
2974,1511,two-and-a-half hours,TIME,0.9999803900718689
2975,1511,another hour or two,TIME,0.9999111592769623
2976,1514,Oliver Stone's,PERSON,0.9999971787134806
2977,1514,Nixon,PERSON,0.9999616146087646
2978,1514,Anthony Hopkins',PERSON,0.9999893307685852
2979,1514,Oscar,WORK_OF_ART,0.9992617964744568
2980,1514,Nixon,PERSON,0.9999951124191284
2981,1514,2nd,ORDINAL,0.999945878982544
2982,1514,U.S.,GPE,0.9999909400939941
2983,1514,Howard's,PERSON,0.9999973177909851
2984,1514,"""Frost/Nixon""",WORK_OF_ART,0.9964558601379394
2985,1514,Nixon,PERSON,0.9999735355377197
2986,1514,David Frost,PERSON,0.999998152256012
2987,1514,Langella,PERSON,0.999997615814209
2988,1514,Nixon,PERSON,0.9999971389770508
2989,1514,post,EVENT,0.7319097518920898
2990,1514,Watergate,EVENT,0.9978039860725403
2991,1514,years,DATE,0.999942421913147
2992,1514,Langella,PERSON,0.9999966621398926
2993,1514,Oscar,WORK_OF_ART,0.9998847246170044
2994,1514,Langella,PERSON,0.9999932050704956
2995,1514,Helen Mirren's,PERSON,0.9999907811482748
2996,1514,"""The Queen""",WORK_OF_ART,0.9923474192619324
2997,1514,Ron Howard,PERSON,0.9999985694885254
2998,1514,Hollywood,GPE,0.9999921321868896
2999,1514,Michael Sheen,PERSON,0.9999984502792358
3000,1514,David Frost,PERSON,0.9999975562095642
3001,1514,American,NORP,0.9999974966049194
3002,1515,the British Film festival,EVENT,0.9999894499778748
3003,1515,Ron Howard's,PERSON,0.9999972979227701
3004,1515,first,ORDINAL,0.9999656677246094
3005,1515,70s,DATE,0.7829856276512146
3006,1515,"""Tricky Dickey's",WORK_OF_ART,0.8814633786678314
3007,1515,Frank Langella,PERSON,0.9999967813491821
3008,1515,Micheal Sheen,PERSON,0.9999983310699463
3009,1515,Nixon,PERSON,0.999995231628418
3010,1515,Frost,PERSON,0.9999935626983643
3011,1515,two,CARDINAL,0.999976634979248
3012,1515,Howard,PERSON,0.9999849796295166
3013,1515,two,CARDINAL,0.9999843835830688
3014,1515,Bacon,PERSON,0.9999887943267822
3015,1515,Gould,PERSON,0.9999960660934448
3016,1515,Platt,PERSON,0.9999959468841553
3017,1515,Rockwell,PERSON,0.9999957084655762
3018,1515,Frost,PERSON,0.9999920129776001
3019,1515,Rebecca Hall,PERSON,0.9999951124191284
3020,1515,Peter Morgan,PERSON,0.9999943375587463
3021,1515,US,GPE,0.9999709129333496
3022,1515,today.Not,DATE,0.9999927282333374
3023,1516,first.The,ORDINAL,0.999835729598999
3024,1516,Millennium Actress,WORK_OF_ART,0.9997744858264923
3025,1516,two,CARDINAL,0.9999966621398926
3026,1516,first,ORDINAL,0.9999890327453613
3027,1516,second,ORDINAL,0.9999876022338867
3028,1516,Godzilla,WORK_OF_ART,0.9393240213394165
3029,1516,Transformers,WORK_OF_ART,0.9220193028450012
3030,1516,two,CARDINAL,0.9999936819076538
3031,1516,One,CARDINAL,0.9999961853027344
3032,1516,Millennium Actress,WORK_OF_ART,0.999986469745636
3033,1516,3,CARDINAL,0.9999949932098389
3034,1516,3,CARDINAL,0.9999878406524658
3035,1517,Paprika,WORK_OF_ART,0.9999802112579346
3036,1517,An hour and a half later,TIME,0.9999235967795054
3037,1517,2007.The,DATE,0.9982336759567261
3038,1517,Satoshi Kon,PERSON,0.999998152256012
3039,1517,Japanese,NORP,0.9999969005584717
3040,1518,Angelina,PERSON,0.9999805688858032
3041,1518,one,CARDINAL,0.6117974519729614
3042,1518,Angelina,PERSON,0.999992847442627
3043,1518,10,CARDINAL,0.9999901056289673
3044,1518,GIA,WORK_OF_ART,0.9999420642852783
3045,1518,Angelina,PERSON,0.9999938011169434
3046,1518,Jolie,PERSON,0.9999935626983643
3047,1518,Oscar,WORK_OF_ART,0.999909520149231
3048,1520,two,CARDINAL,0.9999862909317017
3049,1520,John Mohoney,PERSON,0.9999967813491821
3050,1521,Flipped,WORK_OF_ART,0.9999797344207764
3051,1521,two,CARDINAL,0.9999916553497314
3052,1521,Bryce,PERSON,0.9999974966049194
3053,1521,Juli,PERSON,0.9999963045120239
3054,1521,Bryce,PERSON,0.999997615814209
3055,1521,Juli,PERSON,0.9999970197677612
3056,1521,Bryce,PERSON,0.9999977350234985
3057,1521,Juli,PERSON,0.9999969005584717
3058,1521,first,ORDINAL,0.665286123752594
3059,1521,Carroll,PERSON,0.9999983310699463
3060,1521,Callan McAuliffe,PERSON,0.9999986290931702
3061,1521,Juli Baker,PERSON,0.9999949336051941
3062,1521,Rob Reiner,PERSON,0.9999955296516418
3063,1521,'When Harry Met Sally',WORK_OF_ART,0.9998587270577749
3064,1521,'Sleepless in Seattle',WORK_OF_ART,0.9999523162841797
3065,1521,Rob Reiner,PERSON,0.9999979734420776
3066,1521,one,CARDINAL,0.8594184517860413
3067,1521,'When Harry Met Sally',WORK_OF_ART,0.999984880288442
3068,1521,"April 5, 2011",DATE,0.9999886155128479
3069,1521,"December 16, 2011",DATE,0.9999880194664001
3070,1522,the last 30 minutes,TIME,0.9999778866767883
3071,1523,Girl Who Leapt Through Time,WORK_OF_ART,0.9999862670898437
3072,1523,3,CARDINAL,0.9999425411224365
3073,1523,Makoto Konono,PERSON,0.9999948143959045
3074,1523,Riisa Naka,PERSON,0.999989926815033
3075,1523,two,CARDINAL,0.984664261341095
3076,1523,Chiaki Mamiya,PERSON,0.9999541640281677
3077,1523,Takuya Ishida,PERSON,0.9999815821647644
3078,1523,Kousuke Tsuda,PERSON,0.9999889731407166
3079,1523,Mitsutaka Itakura,PERSON,0.9999939799308777
3080,1523,Makoto,PERSON,0.9999887943267822
3081,1523,Emma,PERSON,0.9999821186065674
3082,1523,some 20 years later,DATE,0.9999566674232483
3083,1523,Be With You,WORK_OF_ART,0.9999884366989136
3084,1523,Makoto,PERSON,0.9999964237213135
3085,1523,Chinese Odyssey,WORK_OF_ART,0.9999821186065674
3086,1523,Stephen Chow,PERSON,0.9999976754188538
3087,1523,Makoto,PERSON,0.9999934434890747
3088,1523,the Girl Who Leapt Through Time,WORK_OF_ART,0.9999874234199524
3089,1523,Awards,EVENT,0.7009949684143066
3090,1523,of the Japanese Academy,WORK_OF_ART,0.7399161830544472
3091,1523,I,WORK_OF_ART,0.910089373588562
3092,1523,Be With You,WORK_OF_ART,0.9988835652669271
3093,1523,Ten,CARDINAL,0.9999847412109375
3094,1523,the year,DATE,0.9992901384830475
3095,1524,Death Note,WORK_OF_ART,0.9999802112579346
3096,1524,Raikku,PERSON,0.9672482013702393
3097,1524,X-MEN,WORK_OF_ART,0.9999504089355469
3098,1524,Raitsu,PERSON,0.9998979568481445
3099,1525,Ryuuk,PERSON,0.8333323001861572
3100,1525,Tatsuya Fujiwara,PERSON,0.9999964833259583
3101,1525,Kenichi Matsuyama's,PERSON,0.999994158744812
3102,1525,Nana,PERSON,0.9994555115699768
3103,1525,Shinichi,PERSON,0.9999902248382568
3104,1525,Black Stones,ORG,0.7602153122425079
3105,1525,L / Ryuuzaki,WORK_OF_ART,0.9988676905632019
3106,1525,one,CARDINAL,0.9999243021011353
3107,1525,Shiori,PERSON,0.9999938011169434
3108,1525,DN,ORG,0.9978378415107727
