,movie,user_review_permalink,user_review
1791,Leviathan,https://www.imdb.com/review/rw3060093/,"I must say I was very excited to see this movie in the international film festival hosted here in Auckland.Set in corrupt small northern Russian town, that could very much be any other town, or even country, in the world, Leviafan explores the confrontation of a man against the mayor. The last wants to kick him out of his house for his own benefit.Superb photography, superb acting, spine chilling music, solid plot and dark humor touches make Leviafan a truly rewarding experience. One of the best movies I have seen in some time. Do not let the duration discourage you, hours fly. When you glance at your watch for the first time the movie will be over.Be ready to pity, hate and love the characters. Laugh, feel anguish and rage and enjoy this emotional roller-coaster."
1792,Hell or High Water,https://www.imdb.com/review/rw3529853/,"The film was exciting and even adrenaline rushing at some points, but it does not take an asset manager, banker, or anyone else working in the financial world to know that as soon as oil was discovered on that land the oil companies would have paid very well in order to buy the land, or perhaps even just lease it in order to siphon the oil. Hell, even a small time investor would have sunk the 40k into paying off the back taxes so long as you tripled his return (which could have been done in less than 3 months considering that the movie states that they're making 50k a month off of the oil) In the end, the plot of this film is just a very cheap excuse to promote very real and very serious issues that many people are facing in this country. I just wish they had been as hell bent on making the plot as believable as they were in trying to get their political points across."
1793,Hell or High Water,https://www.imdb.com/review/rw3524664/,"In a summer (or should that be year or decade) of vapid sequels, remakes, and overblown superhero catastrophes, who would have expected an entertaining, intelligent, well-crafted, suspenseful, character- driven, modern-day western with a brain. Riding on Taylor Sheridan's razor-sharp script and David Mackenzie's nuanced direction, Jeff Bridges, Chris Pine, and (especially) Ben Foster (along with everyone else who appears on the screen) inhabit this film as wryly humorous, heartfelt, vicious, painfully tragic, and realistic members of a society reaping the fruits it has tragically sown. Best film so far this year."
1794,Philomena,https://www.imdb.com/review/rw2867729/,"As several critics have observed, this wonderful film, just shown at TIFF, is destined to become this year's King's Speech (which began its Oscar run in Toronto too, though Philomena has already picked up accolades in Venice). Both British films have strongly emotional undercurrents leavened by wry humour, feature outstanding performances from the leads and are based on true stories.Judi Dench, as the Irish woman whose out-of-wedlock son is taken from her by Catholic nuns and sold to a rich American couple in the 1950's, has never been better. She imbues the role with a mix of wisdom (after all, as she reminds us repeatedly, she was nurse for 30 years) and naiveté that would seem to be impossible were it not so deftly handled. While the cynical atheist portrayed by Steve Coogan rarely misses an opportunity to poke fun at her, more often than not she enjoys the last laugh.Despite the consummate acting, and Frears' slick directing, the greatest treat of the film is Steve Coogan's screenplay. Given its subject matter, the story could easily have veered into melodrama, but just when it is on the verge of doing so Coogan pulls us back from the edge. Thankfully, Coogan himself is there to convey precisely the proper blend of sarcasm and compassion."
1795,Philomena,https://www.imdb.com/review/rw2898733/,"My wife talked me into going, I wanted to see Captain Philips but she was adamant this time. We both grew up in Ireland and I didn't want to see another one of those movies focused on stereotypes, the marketing blob types like the Quiet Man and Ryan's Daughter...stereotypical nonsense that lampoon our history and our culture. Steve Coogan and Judy Dench, especially Judy got it just right from the very start. They were smart, witty, serious and most of all, Judy was 'Irish' They really got the spirit of an Irish mom, that cocktail of guilt, generosity, inferiority and a heart to care for the entire world spot on. Dench in the hotel thanking everybody for being 'so nice' and getting who her son was as a child as others were today trying to 'break the news' to her...she wasn't just a step ahead, she was years ahead. Really excellent, really well done. Beautiful!"
1796,Dawn of the Planet of the Apes,https://www.imdb.com/review/rw3067754/,"I want to write a different kind of review for this movie because every other bad review has already said most of what is so bad about it. My two star rating is for Andy Serkis alone, who I think is a true artist with everything he does!This review is a Spoiler from start to finish!Massive budget - check A reasonably good first movie of the franchise - check Andy Serkis - check Storyline - let's talk about that pointWriters sitting in a room to put together a ""great storyline"" for this sequel:We are set only 10 years after ""The Rise"" so...""What are the basics we need""?""Apes""""Good. What else""?""Humans.""""Sure, but maybe a few less. Let's face it, the Apes have to have a chance at fighting the humans. Say we kill off most humans on earth, leaving just hundreds left in smaller groups...but how?""""A virus! A virus that was a result of complicated genetic....""""Perfect! A virus! And we can say it had something to do with the Apes and so on! We need to keep it simple. Moving on. What else do we need?""""A new nice guy...Oh, and maybe a couple of ""actors"" playing his family""""What happened to James Franco? Never mind...a new nice guy then. What about more important things now like...we need a war. So, how do we give the Apes a chance against the technologically advanced humans? Should they be 'building' sophisticated weapons to challenge the humans?""""One option would definitely be to have the humans create a massive arms depot and just have two idiots look after it. Oh, and maybe these two idiots could also just spend their time drinking and shooting for no reason. It would be easier to kill them off that way. This way the Apes would have access to lots of guns, which they know how to use, since...they are intelligent.""""Awesome...but how do we explain the arms depot. Did I miss something about zombies or others human enemies in the outline?""Nope, just the virus. The humans aren't really aware of the Apes initially.""Ok...arms depot it is.""""How do we get things kicking off?""""I'd say we need a human volatile and a monkey volatile.""""Say no more...done""""Anything else?""Explosions""""I agree. That's it for today. We meet again next week to discuss the next sequel. Thank you for taking time of your well deserved luxury life style!""This is my first review of a movie. The enjoyment of writing this review made up for the 2-hour agony of watching an appallingly bad story line together with poor acting and terrible scripting. And most of all - a negligence to explain anything to the audience."
1797,Dawn of the Planet of the Apes,https://www.imdb.com/review/rw3057980/,"What on EARTH are the people who have raved about this film watching? Anything other than a co-ordinated, presumably paid, campaign of solicited positive reviews seems improbable to me.I was really looking forward to seeing this film. I loved the opening movie of this new take on the franchise for it's original and thoughtful way of kick-starting an updated 21st century imagining for the birth of sentient apes. I read Pierre Boulle's ""Monkey Planet"" in the 70's, and loved the original series of movies (even the naffer, later ones after ""escape""). This may be largely influenced by my youthful age at the time and general love of science fiction.I have no problem with the willing suspension of disbelief or escapism. A film doesn't have to make perfect sense in ""the real world"" for me to appreciate it. What i do have a huge problem with, however, is the lazy and cavalier way this movie utterly cuts loose from the premise so carefully set up in ""Rise"", and which i was intrigued to see explored further in this plot less, pointless travesty.There is so much wrong with this movie that i am simply unable to catalogue it, however, here are a few pointers.......1) it is set just 10 years after ""rise"". Yet, in this time, the West Coast of America has in the main turned into jungle. Old petrol stations are shown looking as overgrown and integrated into the greenery as various Inca ruins look today, surrounded by mature trees that tower above them.2) There is a massive population of smart apes who can use sign language, and some talking apes living in the jungle. Far more than the indigenous population of the west coast could ever explain (though only (count 'em) one Orangutang, called Maurice, in the film's only nice touch - a nod to Maurice Evans who played Dr Zaius in the original). He, at least, can also write, scribing ""Ape not kill ape"" etc on rocks, which the baby apes can presumably read??? Are you chuckling yet? In just ten short years since ""rise"", 100's of thousands of years of evolution have been spread liberally, though very unevenly, across this vast ape population, who presumably flew over to the states when they heard how cool the west coast was to hang out at these days. Though, even the apes who can't talk yet, sort of grab that extra bit of evolution needed to get a bit shouty when some ""dramatic"" piece of ""plot"" development spurs them individually on....Actually, i am losing the will to go on, since i would run up against the 1000 word limit long before i ran out of ire at the lazy, trite, inconsistent, banal, clichéd ""plot"" so i will limit myself to one more observation.3) once the apes grab automatic weapons, as they invariably must, they become instantly proficient in their use and have the supernatural ability to summon UNLIMITED AMMUNITION from the same mysterious realm that transported them all in, forged their tree dwellings and bypassed Darwin so succinctly. Plus, they get the ability to put tanks on autopilot.And i didn't even start on the humans tale.....what the hell was Gary Oldman thinking of, appearing in this pile of chimp manure. Or the overblown schmaltzy soundtrack, which ""helpfully' illustrates important emotional, or dramatic ""events"" in the film.Truly, this is an experience beyond parody. As Charlton Heston would undoubtedly have commented to the director and writers of this movie ""You maniacs! You blew it up! Ah, damn you! God damn you all to hell""1/10 for very fluid CGI, though in 2014 i begin to question whether this warrants any points, such is the accepted state of the art?"
1798,The Body,https://www.imdb.com/review/rw2850021/,"The story centers upon a missing corpse of a wealthy lady from morgue. This is an excitatory thriller, framed with severe mystery and unthinkable twists. El Cuerpo is a stirring creation from Spain that literally causes my goosebumps. Actors do their job well-enough to depict the script more puzzling, more shifty. Their believable acting makes the investigation occult; clues are popping up but not helping much to unravel the plot. The ending comes too shocking and too artful to get such prediction. Excellent screenplay; Kudos towards director Oriol Paulo___"
1799,The Body,https://www.imdb.com/review/rw2813409/,"Congratulations to Spanish cinema by presenting us with yet another thriller / mystery spectacular without showing explicit sex, as we have seen in some Spanish films. The movie is great! The way that every thriller should be: it leaves you lost, but arrives somewhere. And this place is beyond the obvious. The atmosphere of suspense and tension remains, and we are honored by the environment's main plot: nothing less than a morgue! The unwinding of the film is fantastic, amazing and high quality. The Spanish film hardly disappoints me. This one does not disappoint at any time. We watch unblinking eyes and is surprised as the quality of the excellent climate of suspense. The final part is amazing, leaves us with an open mouth and makes us wonder as was thought up this great script. Without blinking my grade is 10! Never has a movie surprised me as much as this in recent years.Thanks again Spanish cinema!"
1800,The Raid: Redemption,https://www.imdb.com/review/rw2590108/,"Increasingly now, foreign filmmakers are making better Hollywood action movies than Hollywood is. In this case an English director who evidently now works in Indonesia seems to have mastered all the action story tenets despite this being only his 3rd feature film. Even more, the number of layers to this story parallels the number of floors in the apartment building that is at the centre of this film. All I could think of is how Hollywood will eventually commandeer this film and make a lifeless by-the-numbers knock-off that will only stain the original. And of course, the budget of the original is about the same as a Hollywood B-list movie actor's salary.This film is a disciple of the Asian extreme action genre, with over-the-top karate and acrobatics mixed with guns and violence. Betrayal isn't just a plot twist in these films, it's the first act. At least 5 or 6 betrayals are expected in these type of films where thieves betray other thieves, cops betray other cops, and honest guys get betrayed by best friends. What makes this film a standout is the unflinching action and well choreographed fight sequences by leads Yayan Ruhian and Iko Uwais. Early Jackie Chan movies got this kind of notice overseas because of their energy and gifted action instincts. Here, Gareth Evans is a one man powerhouse writer, director, and editor, masterminding this intricate chess match of good guys trapped on the sixth floor, with angry thugs coming up from the fifth floor and determined killers descending from the seventh floor. You feel our heroes feel trapped and vulnerable. Evans finds sources of tension from many places. The apartment building has tenants with unknown loyalties. The man heading the raid has unknown motives. Each character is well established with a minimum amount of screen time, keeping the action going.I was urged by a movie reviewer to see this film, describing it as one of the best action movies ever made. And you have to agree, this film, after providing a few minutes of backstory, takes off straight into the police raid of the apartment building filled with bad guys and a gang lord. Cinematography takes lessons from ""Saving Private Ryan"", using hand-held documentary style footage during firefights, and blasting the soundtrack with dozens of loud guns firing at once. The pulsing synthesiser score also hits with the punchy music stabs that propel the momentum as the police troops make their way up to the big bad guy on the top floor.Action sequences are creative and provide new angles and fight tactics that keep the hand-to-hand combat kinetic. Fans of the Bourne movies are encouraged to seek this out. (Not a coincidence that a Bourne Legacy trailer played before this showing). Many human moments also ground this film. An innocent man caught in the crossfire, gets asked to risk his life. A police squad leader who gets frustrated when the man conducting the raid puts his troops at risk. A child hired as lookout for the gang lord must die in order to prevent him from sounding the alarm.There is an intensity to this film that resembles scenes from ""Black Hawk Down"", with very intelligent setups for conflict, and innovative approaches to getting from point A to point B. This fresh drive, propelled by good guy Iko Uwais makes this 1 hour 40 minute film zip along with no time out to catch your breath. The fact this film is subtitled will prevent it from being a widespread hit, although it will no doubt have a long life on DVD. Instead, I expect director Gareth Evans to be directing movies with 150 times the budget of this small gem within a very short time."
1801,The Raid: Redemption,https://www.imdb.com/review/rw2586247/,"I decided to wait a full day before writing a critical review on this movie to let my emotions die down - In conclusion i have nothing but praise for this movie. If your goal is to walk into this movie and be psychologically challenged or expect great dialogue you will be disappointed. There are some movies that you need to walk into and know little of what will unfold to get the full cinematic experience. I always check the ratings of movies on IMDb before considering watching them and after reading some of the other user reviews on 'high octane' intensity and non stop fight scenes i in the least expected some good action in this movie. Even with that though i thought an entire movie could not be based on fighting scenes and score above an 8 on IMDb (boy was i wrong).This movie is earning glowing reviews because of the action sequences filmed in the movie that place you in a cinematic experience where you actually feel like you are watching real men fight for their lives. It's nothing poetic with backflips and flexible positions but simply man vs man often equipping anything in the room to disarm/disable and kill their opponent. It places you in the hot seat viewing the closest things to actual killings - Now this isn't to say the movie slows down on blood spurts or zooms in when someone is getting their throat sliced - it simply shows it how it is, it's fast, real and intense.In some of the other reviews you hear fans praising the knife fighting scenes. This movie was incredible with it's knife fights and how effective and swift they are in close quarters. The finish was always swiftly at the throat but that wasn't before 2 to 3 lightning touches to the chest/quads or arms to disable an opponent or render them shocked in pain.Heres the bottom line: This movie was made on the smallest budget i've ever seen for any movie to hit international screens. The director and all actors are no names that you have never heard however i guarantee that you will never watch another action film again because the raid is groundbreaking in it's reality/intensity and quality of choreography.Every movie that scores high ratings appeals to a certain group of audiences. This is a very specific movie but is well deserving of the praise it is receiving from our users at IMDb. It is my hope to see more of this action from the director and actors cause i honestly don't think i can ever watch a fighting movie again. MUST WATCH 10/10 Excellent."
1802,End of Watch,https://www.imdb.com/review/rw3434750/,"The efficient LAPD Police Officers Brian Taylor (Jake Gyllenhaal) and Mike Zavala (Michael Peña) are partners and best friends. Mike is married with Gabby (Natalie Martinez), who is pregnant, and Brian is having a serious love affair with Janet (Anna Kendrick). Brian has the intention of making a movie and is using a handy cam to film his daily work with his partner, under the protest of his colleague Van Hauser (David Harbour). After killing a powerful gangster in self-defense, they are transferred by Sarge (Frank Grillo) to South Central Los Angeles where there is a war between black and Mexican gangs. When Mike and Brian arrest a gangster and find a great load of drugs and people involved in human-trafficking, they are sentenced to death by the Cartel and hunted down by a Mexican gang. What will happen to them?""End of Watch"" is an excellent film, showing the story of two charismatic police officers patrolling the streets of South Central Los Angeles in their daily work and personal lives, since they are best friends. Despite the great storyline, the execution uses the annoying ""found footage"" cheap style, maybe with the intention of giving the idea of documentary using an awful camera work. The film is realistic and the conclusion is heartbreaking. My vote is seven.Title (Brazil): ""Marcados para Morrer"" (""Marked to Die"")"
1803,End of Watch,https://www.imdb.com/review/rw5821904/,This is an amazing movie that perfectly describes how men in blue put their lives in danger days and nights to protect us and bring safety to our streets. It shows those tough guys on criminals have their own emotional personal lives. They embrace dangers to save others lives at the cost of losing theirs. I strongly recommend this movie to everyone specially those who call defending Police
1804,The Secret World of Arrietty,https://www.imdb.com/review/rw2477429/,"This weekend, I got to see two animated movies with my kids. Rio and Arrietty. Even though Rio is the noisy one, their heart was with Arrietty, this beautiful witty character, on the verge of adulthood.The developing relationship with Sho, how improbable it may be, is portrayed beautifully in all its complexity.I don't understand people who say Ghibli movies have a problem with pace. I agree the pace is different. These Japanese guys take the time to tell a story, respect for that.The attention to detail is stunning, as always. It's so vivid and colorful... Nobody comes close to Ghibli. Especially the animals are amazing, carefully avoiding the ""cuteness""... My favorite scene is when Arrietty is climbing the roof. This is so painstakingly perfect animated... Craftsmanship becomes art...The end is both sad and hope-giving, but hey so is life... bittersweet.Don't believe the critics, go see this one if you get the chance. You won't be disappointed. It's a shame this movie doesn't get the attention it deserves outside of Japan."
1805,The Secret World of Arrietty,https://www.imdb.com/review/rw2280885/,"Now, unless you live in Japan and actually made it to one of the opening showings, I'm probably the only person reading this who has watched Arrittey so far. As such, I'm going to try my best to review the movie without giving any real spoilers away. And the first thing I have to say is, I thought Arrietty the Borrower was a wonderful movie. The entire film had this amazing feeling of being both unique from other Ghibli movies while still maintaining the parts that make almost all of the Studio's films so great. On the one hand, it had the huge imagination and fully realized and fantastically detailed world of a Miyazaki movie. On the other hand, it had a unique feeling of bittersweet melancholy and wonderful character interactions somehow unlike most of the films that have come before it. While Miyazaki's screen writing clearly had some great effects on the movie, I could really feel the new directorial style of Yonebashi shining through. And it was so hard to believe this was his first film; I often feel like I should give Miyazaki Goro some slack for Earthsea because it was his first movie, but Arrietty just seemed so well thought-out and put together comparatively. This really makes me beyond excited to see what Yonebashi does in the future. There are many aspects of the film that deserve mention for how damn well-done they were; the beautiful animation, the strong voice-work, the great characters, the fantastic music. What is easily one of the standout points of the movie was how incredibly immersive the tiny world of the Borrowers was. Every part of their home, located beneath a pile of unused bricks stored under the human house, is made of small everyday items we hardly think about forgot junk that the Borrowers used so well as tools, furniture, decoration, everything. The sheer size of everything in comparison to them is striking, creating a strange world of adventure and dangers that are really just the most common, ignored of things to us humans. Perhaps my favorite scene is one where, very mild spoilers here, Arrietty's father takes her borrowing for the first time. They walk nimbly across nails sticking out from the foundations of the building, use construction staples as ladders, bouldering over the (to them) boulder sized junk lost between the walls of the house. Far bellow a few mice, the size of lions, scurry in the gloom, their eyes burning red. When Arrietty and her father final exit from between the walls into the darkened kitchen at night, the sheer enormity of the room, the intense sound of the looming and massive refrigerator, the sheer walls that compromise the sides of cabinets, they all take the breath out of both Arrietty and the viewer. That entire scene, where they use ingeniously use tiny household items to scale the counters to raid for sugar cubes a third their size, is simply amazing to watch. So many magical scenes like this made up the entire movie, but that was perhaps the best of them all. The characters are for the most part wonderful as well, though in some ways more subdued than Miyazaki tends to make his own. Arrietty is another in the long line of string Ghibli heroines, but like all of them manages somehow to be unique and wonderful all by herself. She's a young girl who's confident, kind, and capable, but is still unsure of herself at time. Sho, the young human she meets and the other main character, is a very strong character as well, his weak body and strong spirit in conflict, with a air or both peace and melancholy about him (like much of the movie, really). Another one of my favorites was Arrietty's father, who was both strong and quite, but in his own gruff way very kind and a great father. The rest of the cast is very good, though not quite as memorable.As for the music for by Cécile Corbel, I'll admit that at first I was a little skeptical, but in the end the music fit the movie incredibly well and became another fantastic Ghibli soundtrack (which says something when you're included in the ranks among Hisaishi Joe). I love Celtic music myself, but those without that bias (the other 10 people I went with) all thought the music was one of the high points in a movie with a lot of really good points to discuss. This really was an amazing first outing for Yonebashi as a director, and really one hell of a movie. My only complaints are that perhaps at times it seemed to slow down during the second half, but in the end it turned out so well I can hardly fault it for that. The movie had a sort of bittersweet feel that I really can't think of another Ghibli movie to compare to. Sad, joyous, and beautiful, Arrietty the Borrower is the newest Ghibli classic."
1806,A Star Is Born,https://www.imdb.com/review/rw4389817/,"Lady Gaga can sing, but i can not say therefore that was a good movie. I was waiting the whole time when the heck this movie would end. I do not recommend it."
1807,A Star Is Born,https://www.imdb.com/review/rw4384829/,"I did not want to watch this movie but took my wife to see it, because we both saw the one with Kris Kristofferson and Barbra Streisand, growing up. The crowd was a lot older than we were(we are almost 50) it was the biggest screen they had at our theater and seats a lot but it was maybe half full on Sunday afternoon. Not one dry eye in the place, it had a great tempo and didn't drag on or have any lulls in the story. We were both very pleased and are still engaging in conversations about the movie. It's my opinion to highly recommend to everyone go out and watch a great movie and a heartfelt movie that redefines love in this time and age we live in. That is my two cents, hope you enjoy as much as we have."
1808,True Grit,https://www.imdb.com/review/rw2366790/,"Owning the original, and having looked forward to seeing the new version, I find myself wondering why the Coens rewrote the script to have LaBoeuf live, instead of following the original script and letting him die of the blow to the head administered by Chaney, after guiding his horse to pull Cogburn and Mattie from the snake pit. His death makes the outcome of the journey more bleak - the attempt to bring Chaney to justice costs yet another life - and makes Cogburn's rescue of Mattie especially urgent. It gave extra texture to what had seemed like amusing superficiality in Glenn Campbell's original performance. I wondered whether star-status made the Coens, or their money-men, think ""we can't kill Damon off - his public wouldn't accept it."" Result: LaBoeuf's presence becomes mere comic relief, and this version of the film is weakened.I wish Tommy Lee Jones had been given the part rather than Jeff Bridges. Anyone who's seen Lonesome Dove or In the Valley of Elah (or No Country for Old Men) knows that Jones would have made a brilliant Cogburn, free of the Dude-ish baggage which burdens Bridges. And I wish also that the Coens had used that boarding-house scene from the original in which Mattie, after all her pugnacious bravery, at the livery stable and with Cogburn, cradles her dead father's pocket watch and weeps, becoming a little girl again. Kim Darby made that moment real, and it lent extra power to her resolve when Cogburn and LaBoeuf tried later to ditch her. The Coens let Hailee Steinfeld look sad, but mere sadness isn't enough, and the opportunity was lost. Much to appreciate and think about in the look of this version, but some sense of the opportunities missed."
1809,True Grit,https://www.imdb.com/review/rw2354206/,"The Coen brothers are known for being one of the best filmmakers of our time. They both compliment each other perfectly. When I heard they were remaking the 1969, John Wayne classic True Grit, I was extremely excited and had incredibly high expectations of the film. Being a major fan of Western movies, I was really interested how it would turn out. I wanted the movie to be more faithful to it's original source material, Charles Portis novel, than the 1969 film had been. I was also hopeful that Jeff Bridges would fill the huge shoes of the classic, legendary John Wayne. I was hoping that they would blend the humor of the original 1969 film with some of the suspense or thrills from earlier Coen brothers films like No Country For Old Men or Fargo. But not become way too violent that it causes to stay completely unrecognizable to Charles Portis classic novel. After seeing the Coen brothers new film, I have to say. My extremely high expectations were surpassed. The movie actually surprised all the hype I had, what an incredible film. The atmosphere, clothing, and the buildings reminded me of the old classic Hollywood westerns they used to make. I had a feeling of nostalgia watching the movie through the end. I felt transported to another time period of the old western. Hailee Steinfeld was amazing in the movie, I truly believe that this is her breakout performance. Matt Damon and Josh Brolin were as usual amazing. But the true star of the film has to be Jeff Bridges, in all respects ( I don't mean to offend John Wayne or anything), I think Jeff Bridges did a better job than John Wayne in portraying Rooster Cogburn. His performance showed much more experience, strength and power, the performance was pretty much unforgettable. Jeff Bridges handily reinvents the iconic role of Rooster Cogburn in the Coen brothers' back-to-the-book-remake. I congratulate the Coen for bringing back the western genre, that Hollywood has ignored so much the last decade or so. I can't stress enough how much I recommend this movie to people."
1810,In a Better World,https://www.imdb.com/review/rw2397901/,"""In a Better World"" by Susanne Bier from Denmark has won both the Golden Globe and later, the Oscar for Best Foreign Language Film. It has done so over much more high-profile films like ""Biutiful"" from Mexico. My friend from Denmark has not seen it yet, but she told me that Ms. Bier is known for films about relationships. And this one is certainly no different.The film follows the relationship of two confused pre-teen Danish boys. Christian's mother just died from cancer and he is angry at his dad for letting her go. He is the type who would not simply turn the other cheek in a conflict. Elias is the kid bullies like to pick on in school. His parents, who were both doctors, were in the process of divorce, which distresses him. Elias' dad works as a volunteer doctor in Africa, and this gives the film an extra dimension to work with.The actual Danish title of this film is ""Haevnen"" which translates to ""revenge."" This is exactly what this film is all about. From the more familiar revenge on a bully at school to revenge in several other permutations in different situations in life are depicted here. There are several situations when you can effectively feel the tension of the characters in the events as they unfold on screen. Ms. Bier excels in building up the drama in the situations she has presented us, as vengeance ultimately leads to inevitable consequences. I have not yet seen any of the other nominees yet so I could not really say if this was the best of them. All I can say is that this family melodrama was well done. The inter-crossing of the stories was done very effectively with suspense and sensitivity. The film is long (almost 2 hrs) and slow, but it is riveting. However, you can't completely shake the feeling that the conflicts you are seeing in ""In a Better World"" are all familiar situations that we probably have all seen before in various other films -- just better presented. And that is the thing that sets it apart."
1811,In a Better World,https://www.imdb.com/review/rw2345247/,"Saw this in Toronto and it remained with me for days afterward. Shattering filmmaking! The size and elegance of a Hollywood big budget, with the honesty and challenge of an indy. The performances, especially those of the two boys, are riveting, but I was also impressed with the deep focus photography, the haunting score. Went to see this because I had so enjoyed After the Wedding - but feel this is even better. Only the ending conflict resolution is, perhaps, a little too easy-- but not unearned. And oh boy, was I grateful for it. I want to see this with my son, because I want him to experience the moral and emotional snake pit Bier and her screenwriter toss us into: every guy --no matter what age-- will get it, and none of us will like it very much. To me, Bier speaks about what it SHOULD mean to be a man. Is vengeance built into our genes? I hope not. And I hope this wins the Academy Award this year, and everybody in America goes to see it."
1812,Despicable Me,https://www.imdb.com/review/rw2292336/,"Oh Dear! This is fine you children 8 and under. However, for anyone older the plot is highly predictable, the characterisation belaboured and most of the jokes purile in the extreme. Comparisons with similar recent offerings (UP, Toy Story 3, How to Tame your Dragon) are inevitable and DM does not compare well on any measure you care to use. Might be worth buying the DVD to keep young kids occupied for 90 minutes when it's raining, but there are far better animated films out there that will entertain you better and will be worth a second or third showing.Dadstheman"
1813,Despicable Me,https://www.imdb.com/review/rw2277199/,"Despicable me is Simply Hilarious. This Movie is not just for kids, Adults are going to enjoy it even more. The youngest girl in it is sooooooo cute. Also the Small yellow minions simply adorable and so funny. The entire hall was laughing through out the movie.The plot is very interesting to keep you engrossed throughout the movie.It is not a very original plot but has the very humorous dialogs and acts.Steve Carell's is SIMPLY amazing, he is funny in a very different way...he is the king of the awkward embarrassing insulting type of comedy. You can't help but remember Steve carell's during some of the dialog deliveries.One of the funniest animation movie. Definitely Worth Watching twice."
1814,50/50,https://www.imdb.com/review/rw2522509/,"I thought this movie was pretty good; I laughed, I (didn't cry, but thought about crying), for the most part it handled its topic realistically and maturely.BUT there were three things I didn't like in this film:1. The main character's dad having Alzheimer's. Great idea, and an opportunity for comparing and contrasting ailments, but it's totally undeveloped in the story and leads nowhere and is just distracting.2. The girlfriend. She's first handled realistically, then out of nowhere becomes a huge jerk. It's okay that she's a jerk, and it's okay that she doesn't want to go to treatments with the main character: she's only human. But then she goes from a round to flat character and the butt of jokes. She wasn't given any room to develop: she became something to move the plot along, and nothing more.3. The ending. No, I'm not going to complain there's a happy ending: I'm very glad there's a happy ending, that's fine. But tagging on a ""love story"" makes the whole cancer seem like a quest-narrative, a journey that our hero must triumph over to reach his one-true-love. In essence, it's equating cancer as a ""character building"" experience, and the hero has won his prize in a girl.That's a little simplifying. I've never had cancer but people in my family have and some have died and from what I can see cancer sucks. It ruins your life and everybody around you, it's slow, it's painful, it's a horrible way to die. It's not something you laugh off. It changes you. It's not something you go through and then at the end you wipe your brow and say ""Whew! Glad that's over!"" You worry it will come back. You've been through this painful experience that wasn't caused by anything you did, that you didn't ask for. It just happened to you, and it changes you.I'm not saying I'm not glad the main character is happy and alive at the end, I'm just saying it's a little Hollywood magic that he ends up with his shrink (the only person that truly understands him?) after going through this traumatic event. It equates being in a relationship as the prize won for ""winning"" the game of cancer. There's no winners of cancer, only survivors. Validating cancer as an enriching experience and manufacturing a reward for winning it is what makes this otherwise vibrant movie both stale and oddly preachy."
